p1ep2,p1ep3,p1ep4,p1ep5,p1vp6,p1vp7,p1vp8,p1vp9,p1vp10,p2ep3,p2ep4,p2ep5,p2vp6,p2vp7,p2vp8,p2vp9,p2vp10,p3ep4,p3ep5,p3vp6,p3vp7,p3vp8,p3vp9,p3vp10,p4ep5,p4vp6,p4vp7,p4vp8,p4vp9,p4vp10,p5vp6,p5vp7,p5vp8,p5vp9,p5vp10,p6ep7,p6ep8,p6ep9,p6ep10,p7ep8,p7ep9,p7ep10,p8ep9,p8ep10,p9ep10,timevencedor
0.5736434108527132,0.3987730061349693,1.0720338983050848,0.3388704318936877,0.5172413793103449,0.6666666666666666,0.5362318840579711,0.4881889763779528,0.4723889555822329,0.6785714285714286,1.029029029029029,0.7723577235772358,0.4642857142857143,0.5144230769230769,0.5162162162162162,0.5396825396825397,0.5094501718213058,0.594259621656882,0.9313725490196079,0.43902439024390244,0.5454545454545454,0.49572649572649574,0.5020408163265306,0.5081967213114754,0.5,0.6666666666666666,0.5,0.5185185185185185,0.47368421052631576,0.49074074074074076,0.43636363636363634,0.4926829268292683,0.4549763033175355,0.4748603351955307,0.5131677953348383,0.3793103448275862,0.41818181818181815,0.48826291079812206,2.7710227272727272,0.6666666666666666,0.578125,4.337278106508876,0.49019607843137253,2.89239662072032,1.7033315705975673,1
1.6024691358024692,0.5882352941176471,0.7344199424736337,0.6161616161616161,0.47767857142857145,0.45476190476190476,0.4074074074074074,0.5163249810174639,0.4816793893129771,0.3698630136986301,0.5754019991308127,0.31175771971496435,0.5,0.5088757396449705,0.5076923076923077,0.48151571164510165,0.47725072604065827,1.226120857699805,0.391304347826087,0.4482758620689655,0.5189873417721519,0.4666666666666667,0.46099290780141844,0.5127919911012235,0.5971074380165289,0.5326797385620915,0.4859550561797753,0.475,0.5056320400500626,0.5136563876651983,0.47058823529411764,0.25,0.5,0.5694444444444444,0.5186104218362283,1.4022346368715084,0.43478260869565216,0.7090909090909091,1.6797603195739015,0.35294117647058826,1.846698113207547,4.802781289506953,2.5416666666666665,2.616710875331565,2.008936970837253,0
6.071340713407134,0.8892197736748064,0.5727272727272728,0.8229426433915212,0.5304630381803412,0.5024154589371981,0.4801078894133513,0.4864864864864865,0.6111111111111112,0.4823529411764706,0.6595744680851063,0.44680851063829785,0.4916387959866221,0.5104166666666666,0.5363748458692972,0.5625,0.5416666666666666,0.5686274509803921,0.49193548387096775,0.44730392156862747,0.4879725085910653,0.46743978590544155,0.46296296296296297,0.6309523809523809,0.42857142857142855,0.46244477172312226,0.5357142857142857,0.4676470588235294,0.6326530612244898,0.6349206349206349,0.5188118811881188,0.4626865671641791,0.4940014114326041,0.5961538461538461,0.4594594594594595,0.6214080459770115,1.1782820097244733,0.2066259808195292,0.22646310432569974,1.7171658986175116,0.2961672473867596,0.5416666666666666,0.40192307692307694,0.4772727272727273,0.47761194029850745,1
0.38095238095238093,0.5641025641025641,0.32608695652173914,3.089334055224689,0.2,0.46730083234244946,0.75,0.45714285714285713,0.49032258064516127,0.5121951219512195,0.4,2.515068493150685,0.7272727272727273,0.480269489894129,0.47058823529411764,0.5130111524163569,0.4405594405594406,0.361794500723589,2.2822944896115627,0.4117647058823529,0.48639681486396813,0.540590405904059,0.5012285012285013,0.5034965034965035,2.4618272841051314,0.38461538461538464,0.5165562913907285,0.5,0.5,0.5,0.5142857142857142,0.4603421461897356,0.5205047318611987,0.4657534246575342,0.41379310344827586,3.38728323699422,1.7992424242424243,0.3793103448275862,0.5263157894736842,1.588628762541806,0.5736434108527132,2.16751269035533,0.42105263157894735,0.5,0.6161616161616161,1
0.3582608695652174,0.6363636363636364,2.324229691876751,0.525,0.5569620253164557,0.453416149068323,0.5208333333333334,0.5862068965517241,0.4393939393939394,0.5584415584415584,4.272543741588156,0.5471698113207547,0.5047318611987381,0.44047619047619047,0.5343915343915344,0.7391304347826086,0.4166666666666667,2.1324808184143222,0.5044563279857398,0.4547677261613692,0.5008488964346349,0.5142531356898518,0.5877192982456141,0.580952380952381,0.8953488372093024,0.4568106312292359,0.48855721393034823,0.4827109266943292,0.5681818181818182,0.5842696629213483,0.5174418604651163,0.5087719298245614,0.5208333333333334,0.49429657794676807,0.5413533834586466,1.1898809523809524,0.49640861931364727,0.5,0.47651006711409394,0.5086206896551724,0.55,0.5641025641025641,0.3089171974522293,0.4416403785488959,0.3898305084745763,1
0.37254901960784315,11.201091192517538,0.5256410256410257,2.7955112219451372,0.5333333333333333,0.48744588744588746,0.75,0.5555555555555556,0.39473684210526316,9.316326530612244,0.4731182795698925,1.1278625954198473,0.5576923076923077,0.5533980582524272,0.5769230769230769,0.4830917874396135,0.5149700598802395,0.625,0.6698113207547169,0.6060606060606061,0.4980769230769231,0.75,0.574468085106383,0.5555555555555556,0.7583557433730311,0.5606060606060606,0.5006090133982948,0.5555555555555556,0.45864661654135336,0.5099601593625498,0.4782608695652174,0.49125874125874125,0.7142857142857143,0.5042016806722689,0.45934959349593496,2.324229691876751,0.2647058823529412,0.525,0.45714285714285713,0.5806451612903226,0.8953488372093024,0.28368794326241137,0.46,0.5,0.5196078431372549,1
1.18927701056052,0.822742474916388,0.7340823970037453,0.6056782334384858,0.48336798336798337,0.49014567266495285,0.5096453018046049,0.5103578154425612,0.4995685936151855,1.3192329385222785,1.3216195569136746,0.329153605015674,0.47686832740213525,0.48854961832061067,0.44574290484140233,0.4534671532846715,0.47333333333333333,0.92,0.4415188470066519,0.47792494481236203,0.5067264573991032,0.4815119145439606,0.4760914760914761,0.47713178294573644,0.5681818181818182,0.49415432579890883,0.453125,0.3958333333333333,0.48643410852713176,0.5228613569321534,0.47888040712468194,0.5529411764705883,0.4546762589928058,0.4759586122945831,0.4856439704675964,0.4473684210526316,0.9060196560196561,10.034077555816687,2.101015801354402,1.3955119214586256,10.0625,2.1606736458807463,6.053351573187414,3.370342205323194,4.838709677419355,1
0.5185185185185185,0.46551724137931033,0.5208333333333334,0.8375451263537906,0.5129224652087475,0.5714285714285714,0.552405498281787,0.5337078651685393,0.5109135004042037,0.5714285714285714,0.25,0.5405405405405406,0.49148418491484186,0.5714285714285714,0.5088967971530249,0.5159176029962547,0.5033482142857143,0.4166666666666667,0.6292466765140325,0.5305263157894737,0.4576271186440678,0.5255781359495445,0.5408450704225352,0.5633802816901409,0.5773195876288659,0.516774193548387,0.4696969696969697,0.5164494103041589,0.48231511254019294,0.5171717171717172,0.4604267033723331,0.48655256723716384,0.516078431372549,0.4943968358602505,0.5032987747408105,0.3090909090909091,2.4768962510897996,3.182225063938619,2.274364406779661,1.627906976744186,3.364158163265306,2.2842942345924455,2.5295260295260293,2.2329009433962264,2.7329842931937174,0
0.5,4.507352941176471,0.5353535353535354,0.4957983193277311,0.4984126984126984,0.4770444763271162,0.47865853658536583,0.4805194805194805,0.4419889502762431,3.4992279979413277,0.509090909090909,0.5355805243445693,0.5048543689320388,0.5601659751037344,0.5719298245614035,0.5170454545454546,0.375,0.5918367346938775,0.4827586206896552,0.8181818181818182,0.45901639344262296,0.5300261096605744,0.47126436781609193,0.38461538461538464,0.5189873417721519,0.5,0.515713134568896,0.5233160621761658,0.5035460992907801,0.64,0.4691542288557214,0.48025613660619,0.4790468364831553,0.5,0.4904632152588556,1.9810554803788905,0.4791666666666667,0.48412698412698413,0.5555555555555556,1.6291390728476822,0.4268292682926829,0.3333333333333333,0.4682080924855491,0.4594594594594595,0.3806398687448728,1
2.7795603089720737,1.699606962380685,1.7412060301507537,12.073455759599332,0.5172413793103449,0.47802197802197804,0.5571428571428572,0.47053140096618357,0.43478260869565216,0.9892307692307692,2.097926267281106,13.339168490153172,0.4931506849315068,0.509090909090909,0.504950495049505,0.49263502454991814,0.5911949685534591,2.7963800904977374,13.254117647058823,0.4782608695652174,0.4472049689440994,0.47297297297297297,0.49413833528722156,0.5045317220543807,15.154907975460123,0.47619047619047616,0.4909090909090909,0.5362318840579711,0.4686704024452369,0.48360655737704916,0.375,0.539568345323741,0.39285714285714285,0.5066666666666667,0.4967741935483871,0.45108695652173914,0.43661971830985913,19.957592339261286,0.4019607843137255,0.7188096146508967,15.133333333333333,0.5532559313478042,11.923469387755102,0.37264150943396224,0.2222222222222222,0
0.8054532056005895,0.9164444444444444,0.5776119402985075,19.189591078066915,0.49937939594538683,0.5,0.51300498063088,0.5022950819672131,0.5135542168674698,1.2784313725490195,0.4772727272727273,27.866071428571427,0.4916129032258065,0.5632183908045977,0.5,0.5178082191780822,0.45614035087719296,0.40757238307349664,11.567765567765568,0.47713178294573644,0.5061162079510704,0.48539564524694634,0.4915129151291513,0.48548094373865697,24.396825396825395,0.5006305170239597,0.5546218487394958,0.5003412969283276,0.49311531841652323,0.5267605633802817,0.513733468972533,0.5317460317460317,0.44871794871794873,0.5021961932650073,0.4612676056338028,0.4957983193277311,1.699606962380685,1.2640874684608916,1.6898245614035088,0.7961448598130841,1.2205778717406623,1.084280303030303,2.01628664495114,2.4367088607594938,0.4,0
0.5538302277432712,0.34051724137931033,0.5204081632653061,0.4588235294117647,0.5272727272727272,0.4939759036144578,0.547918683446273,0.5273109243697479,0.4816326530612245,0.287515762925599,0.22646310432569974,0.48328267477203646,0.5318777292576419,0.5003342245989305,0.5297297297297298,0.49782202862476665,0.5070883315158125,0.42105263157894735,0.5921052631578947,0.48659003831417624,0.47147571900047147,0.5022050716648291,0.5070555032925682,0.4718543046357616,0.580952380952381,0.42857142857142855,0.5324407826982492,0.5378221113881961,0.5214408233276158,0.5735444330949949,0.5606060606060606,0.5095320623916811,0.49487317862924984,0.532258064516129,0.4935323383084577,3.6898785425101215,1.187706543291474,1.6707616707616708,1.8248587570621468,1.1875,0.2857142857142857,3.1052631578947367,0.3111111111111111,0.6727272727272727,1.4181481481481482,1
0.47651006711409394,0.5555555555555556,1.337251356238698,2.9308462238398545,0.4887440758293839,0.496683861459101,0.4994475138121547,0.5006222775357809,0.49743589743589745,0.4731182795698925,0.760178117048346,2.2822944896115627,0.5031815956926089,0.5307941653160454,0.5260631001371742,0.5152109911678115,0.4898373983739837,0.8725637181409296,2.4620425996723103,0.5168641750227895,0.5506816834617665,0.5618932038834952,0.5431331953071084,0.49589322381930184,2.6377952755905514,0.4503012048192771,0.49923195084485406,0.47266881028938906,0.47714285714285715,0.4503012048192771,0.48487031700288186,0.4787676935886761,0.4959016393442623,0.46763085399449034,0.46184738955823296,1.6248630887185105,0.9694719471947195,20.0575,0.9497767857142857,0.3333333333333333,28.852387843704776,0.5,21.858156028368793,0.978494623655914,1.1065573770491803,1
0.5102040816326531,0.4418604651162791,2.3199224430441103,0.4,0.5099601593625498,0.5151515151515151,0.5074418604651163,0.5178247734138973,0.499001996007984,0.42857142857142855,1.9016968987712113,0.8884826325411335,0.5,0.44047619047619047,0.49762030671602325,0.5130527437400106,0.5130382049727107,2.3934987168520103,0.8571428571428571,0.5,0.425,0.5169300225733634,0.5218340611353712,0.525879917184265,0.5,0.5365853658536586,0.48717948717948717,0.5,0.49050203527815467,0.503461918892186,0.75,0.4375,0.44881889763779526,0.48941469489414696,0.6153846153846154,0.8888888888888888,2.169586983729662,5.000837520938023,1.5100707675557974,1.6488821138211383,5.322330097087379,1.8248587570621468,5.576515151515151,1.4578884934756822,1.8403141361256545,1
15.118881118881118,0.5196078431372549,1.2705248990578735,0.46551724137931033,0.46680497925311204,0.520618556701031,0.6153846153846154,0.48360655737704916,0.4783950617283951,0.5609756097560976,0.6884057971014492,0.4375,0.6666666666666666,0.5,0.5384615384615384,0.48717948717948717,0.5342465753424658,0.7942681678607983,0.65625,0.5087719298245614,0.501207729468599,0.5380434782608695,0.5020408163265306,0.5081967213114754,0.5046728971962616,0.47022428460943544,0.49917763157894735,0.4966292134831461,0.5344418052256532,0.47713178294573644,0.5028195488721805,0.5,0.5076923076923077,0.49612403100775193,0.46344647519582244,0.6666666666666666,0.4,0.4845360824742268,3.089334055224689,0.0,0.4827586206896552,3.857142857142857,0.43209876543209874,2.8518867924528304,1.7033315705975673,1
1.0105757931844888,10.872093023255815,0.8561151079136691,0.5327868852459017,0.34710743801652894,0.4327485380116959,0.5961538461538461,0.5227537922987164,0.4626865671641791,13.444360902255639,1.7915194346289753,0.5645161290322581,0.46774193548387094,0.59375,0.5806451612903226,0.508130081300813,0.3939393939393939,1.3137254901960784,0.5816326530612245,0.5697674418604651,0.539568345323741,0.5789473684210527,0.496551724137931,0.49363867684478374,0.6114285714285714,0.47804878048780486,0.4770992366412214,0.4426229508196721,0.5067519545131486,0.4367816091954023,0.5057471264367817,0.47003154574132494,0.5135135135135135,0.4838160136286201,0.5014749262536873,0.5391498881431768,0.8817480719794345,0.6494549627079748,0.7121346324180691,0.6467966573816156,0.8434815091520359,0.4472396925227114,1.6479591836734695,0.5483870967741935,0.6326530612244898,1
0.5703703703703704,0.6262626262626263,1.1834130781499204,1.0960163432073544,0.46968805179517364,0.5098039215686274,0.5360824742268041,0.5121951219512195,0.49537037037037035,0.2429210134128167,0.4927623642943305,1.2681638044914134,0.4480836236933798,0.5547445255474452,0.4606741573033708,0.4989010989010989,0.4957463263727765,0.5370675453047776,0.7377308707124011,0.4732484076433121,0.46987951807228917,0.44525547445255476,0.48214285714285715,0.48563218390804597,1.380249716231555,0.503560528992879,0.5357142857142857,0.47692307692307695,0.5306122448979592,0.4803370786516854,0.51183970856102,0.4935064935064935,0.4437299035369775,0.5263157894736842,0.5666666666666667,0.46875,0.5609756097560976,0.375,0.3333333333333333,0.5038759689922481,0.4339622641509434,0.6944444444444444,0.6428571428571429,0.8776470588235294,0.59375,0
0.4349775784753363,1.7008928571428572,1.4181481481481482,0.43333333333333335,0.5348267413370669,0.5357142857142857,0.5052631578947369,0.512249443207127,0.5304532577903682,2.688794153471376,1.7726942628903413,0.39562443026435734,0.4671857619577308,0.48161764705882354,0.45603576751117736,0.4917929292929293,0.4505338078291815,0.5454545454545454,0.5,0.4818181818181818,0.75,0.3333333333333333,0.45454545454545453,0.6363636363636364,0.3153153153153153,0.4350408314773571,0.4268292682926829,0.48091603053435117,0.48174157303370785,0.49064171122994654,0.5050583657587548,0.6666666666666666,0.5714285714285714,0.5333333333333333,0.5233644859813084,0.28,0.5245901639344263,1.2015810276679841,1.108991825613079,0.4,0.4583333333333333,0.1,0.24342105263157895,0.3507853403141361,1.0327056491575817,1
2.369990680335508,0.2727272727272727,0.0,0.40540540540540543,0.3448275862068966,0.2857142857142857,0.5281329923273658,0.6,0.5258215962441315,0.23461538461538461,3.084848484848485,0.5,0.49165120593692024,0.4671717171717172,0.475,0.4837758112094395,0.46184738955823296,0.2777777777777778,0.5625,0.52,0.3684210526315789,0.44011976047904194,0.42105263157894735,0.3898305084745763,0.39285714285714285,0.3333333333333333,0.375,0.5155131264916468,0.47058823529411764,0.4424778761061947,0.4959349593495935,0.538135593220339,0.507177033492823,0.42105263157894735,0.4898373983739837,1.0622317596566524,1.7477691850089232,0.2595108695652174,0.7950101146325017,1.9986213235294117,1.001996007984032,0.9225865209471766,0.6363636363636364,0.7430555555555556,1.04221635883905,0
