"37609","1282000102","1","2","3","0","64","JUNGLE","3782658","BR1","420"
"37610","1282000102","1","2","3","0","412","BOTTOM","5832575","BR1","420"
"37611","1282000102","1","2","2","0","236","BOTTOM","9343809","BR1","420"
"37612","1282000102","0","4","1","0","57","TOP","7754587","BR1","420"
"37613","1282000102","5","2","2","1","76","JUNGLE","3985983","BR1","420"
"37614","1282000102","3","0","8","1","111","TOP","1852790","BR1","420"
"37615","1282000102","4","2","3","1","119","BOTTOM","1761975","BR1","420"
"37616","1282000102","3","2","8","1","90","MIDDLE","2817972","BR1","420"
"37617","1282000102","0","1","9","1","16","BOTTOM","13475528","BR1","420"
"37823","1285000116","0","7","12","1","267","BOTTOM","2212357","BR1","420"
"37824","1285000116","5","7","5","1","142","MIDDLE","17074472","BR1","420"
"37825","1285000116","4","0","3","1","18","BOTTOM","8342192","BR1","420"
"37826","1285000116","10","2","6","1","83","TOP","14390466","BR1","420"
"37827","1285000116","11","7","5","1","11","JUNGLE","10227341","BR1","420"
"37828","1285000116","7","5","1","0","5","JUNGLE","15413159","BR1","420"
"37829","1285000116","2","9","4","0","114","TOP","9661097","BR1","420"
"37830","1285000116","2","6","8","0","236","BOTTOM","18055862","BR1","420"
"37831","1285000116","4","4","8","0","412","BOTTOM","18140413","BR1","420"
"37832","1285000116","8","6","2","0","91","MIDDLE","1631039","BR1","420"
"37843","1280000111","7","9","12","1","99","BOTTOM","5103296","BR1","420"
"37844","1280000111","4","9","14","1","98","TOP","28040859","BR1","420"
"37845","1280000111","11","11","10","1","17","MIDDLE","23960848","BR1","420"
"37846","1280000111","11","4","12","1","202","BOTTOM","18257034","BR1","420"
"37847","1280000111","12","5","7","1","24","JUNGLE","27962239","BR1","420"
"37848","1280000111","14","13","7","0","222","BOTTOM","24460713","BR1","420"
"37849","1280000111","2","8","10","0","5","BOTTOM","22943030","BR1","420"
"37850","1280000111","6","6","3","0","11","JUNGLE","16371293","BR1","420"
"37851","1280000111","8","8","6","0","142","MIDDLE","24844408","BR1","420"
"37852","1280000111","8","11","5","0","68","TOP","6772580","BR1","420"
"37893","1285000119","0","0","0","0","13","MIDDLE","27970364","BR1","420"
"37894","1285000119","0","0","0","0","201","BOTTOM","14611725","BR1","420"
"37895","1285000119","0","0","0","0","202","BOTTOM","6444893","BR1","420"
"37896","1285000119","0","0","0","0","113","MIDDLE","15771021","BR1","420"
"37897","1285000119","0","1","0","0","98","TOP","2231024","BR1","420"
"37898","1285000119","0","0","0","1","117","BOTTOM","15421248","BR1","420"
"37899","1285000119","1","0","0","1","516","TOP","507736","BR1","420"
"37900","1285000119","0","0","0","1","102","JUNGLE","533988","BR1","420"
"37901","1285000119","0","0","0","1","119","BOTTOM","1963233","BR1","420"
"37902","1285000119","0","0","0","1","69","MIDDLE","8312627","BR1","420"
"37933","1282000120","1","6","18","1","201","BOTTOM","3396731","BR1","420"
"37934","1282000120","11","9","9","1","121","JUNGLE","19230220","BR1","420"
"37935","1282000120","2","3","14","1","8","MIDDLE","17450400","BR1","420"
"37936","1282000120","9","6","7","1","51","BOTTOM","3270129","BR1","420"
"37937","1282000120","9","6","7","1","24","TOP","7305670","BR1","420"
"37938","1282000120","15","5","5","0","122","TOP","18603066","BR1","420"
"37939","1282000120","4","10","8","0","64","JUNGLE","9023465","BR1","420"
"37940","1282000120","5","5","6","0","99","MIDDLE","27510338","BR1","420"
"37941","1282000120","4","6","8","0","18","BOTTOM","1948648","BR1","420"
"37942","1282000120","2","6","11","0","89","BOTTOM","16182358","BR1","420"
"47003","1282000124","12","9","12","1","24","TOP","22166712","BR1","420"
"47004","1282000124","12","5","17","1","5","JUNGLE","15901474","BR1","420"
"47005","1282000124","12","3","20","1","142","MIDDLE","18535692","BR1","420"
"47006","1282000124","16","4","11","1","21","BOTTOM","27023079","BR1","420"
"47007","1282000124","3","4","26","1","16","BOTTOM","25881569","BR1","420"
"47008","1282000124","7","13","6","0","157","TOP","21111018","BR1","420"
"47009","1282000124","0","9","8","0","37","BOTTOM","2423914","BR1","420"
"47010","1282000124","7","12","4","0","133","BOTTOM","4214789","BR1","420"
"47011","1282000124","6","9","6","0","19","JUNGLE","17434989","BR1","420"
"47012","1282000124","4","12","6","0","163","MIDDLE","18118597","BR1","420"
"47033","1282000126","10","1","3","1","157","MIDDLE","1879727","BR1","420"
"47034","1282000126","8","4","6","1","164","TOP","3503501","BR1","420"
"47035","1282000126","6","2","8","1","202","BOTTOM","3760141","BR1","420"
"47036","1282000126","3","2","16","1","412","BOTTOM","19621387","BR1","420"
"47037","1282000126","6","3","12","1","60","JUNGLE","3967654","BR1","420"
"47038","1282000126","1","8","2","0","142","MIDDLE","2550524","BR1","420"
"47039","1282000126","1","8","1","0","64","JUNGLE","1490443","BR1","420"
"47040","1282000126","7","6","1","0","92","TOP","1998385","BR1","420"
"47041","1282000126","2","7","1","0","81","BOTTOM","1762715","BR1","420"
"47042","1282000126","1","4","3","0","40","BOTTOM","7375432","BR1","420"
"47053","1282000127","0","7","5","0","141","JUNGLE","19995919","BR1","420"
